ID,predict_proba
9078,0.649588546090678
9079,0.6593029555654564
9080,0.612590567749483
9081,0.4080925356454488
9082,0.3979627298048587
9083,0.3337805364297054
9084,0.6187172627745795
9085,0.0015623207116219895
9086,0.0537848507552946
9087,0.5476592965404938
9088,0.3977718709538107
9089,0.3459494326452509
9090,0.5514964011169023
9091,0.3126833077700928
9092,0.02423152560514541
9093,0.6098670611845234
9094,0.5463996783264455
9095,0.4082976712979144
9096,0.4498036619456651
9097,0.5149258287463448
9098,0.0065140710186645245
9099,0.0012205970892256168
9100,0.7269117769074762
9101,0.37762807405088805
9102,0.617755010694323
9103,0.023443579263563885
9104,0.1321252220558552
9105,0.5008344972602844
9106,0.7308757962195073
9107,0.11951292772278099
9108,0.5020635053199883
9109,0.5017206401636678
9110,0.5070084411843432
9111,0.5110350691862331
9112,0.610809562409869
9113,0.007950773344920892
9114,0.4902840305630447
9115,0.4688944999760071
9116,0.004871058592221811
9117,0.011674187553370685
9118,0.009772002213313424
9119,0.003190012239842721
9120,0.4061709712476723
9121,0.5685694022092203
9122,0.4743638787077047
9123,0.5634319762572202
9124,0.29021762890267744
9125,0.5255958894761139
9126,0.5565620802483935
9127,0.6069788855320624
9128,0.6079543365564752
9129,0.4092692154177979
9130,0.05676876107281259
9131,0.46003727714436415
9132,0.4323553342579155
9133,0.44625147583745695
9134,0.6913120354042013
9135,0.554798839877986
9136,0.005316898398401992
9137,0.7071305748847672
9138,0.4982504968982815
9139,0.5446988483964852
9140,0.3462075212885011
9141,0.6319098794786459
9142,0.3765861681524758
9143,0.11760974049050255
9144,0.6928756365025351
9145,0.5195427418334025
9146,0.405763977248651
9147,0.508643892155285
9148,0.19858224115978496
9149,0.016613182889221756
9150,0.5554264748437707
9151,0.09688148994529555
9152,0.42209587350903044
9153,0.18233539493281137
9154,0.607181132068312
9155,0.7606123372359215
9156,0.37427968017174584
9157,0.5952571716099888
9158,0.5751048439542784
9159,0.5304161111201469
9160,0.6530451900726177
9161,0.48822079889441905
9162,0.4887834702855891
9163,0.21528477596661222
9164,0.3535189284370923
9165,0.6084042672691525
9166,0.4093887460865605
9167,0.571625416875948
9168,0.0037073635008777472
9169,0.5465216644126741
9170,0.6658216385557165
9171,0.701560179976082
9172,0.5780966632802851
9173,0.3815083400975262
9174,0.5193221580685268
9175,0.4492924596868778
9176,0.4575870466121441
9177,0.5636803393938978
9178,0.5236994409188716
9179,0.6517258324727271
9180,0.5622877926361836
9181,0.029251376674006346
9182,0.4763968353658684
9183,0.5984766902452741
9184,0.08841395972298782
9185,0.5620671279973309
9186,0.37016432498609597
9187,0.5303311348653041
9188,0.6144198230998829
9189,0.5271765898180532
9190,0.5210829296345114
9191,0.07354210344062273
9192,0.6071747157535508
9193,0.01927819400908859
9194,0.4571815087849691
9195,0.590694118873911
9196,0.5127405821449922
9197,0.5766228136118932
9198,0.585054120931311
9199,0.38729093531775804
9200,0.5381139627435803
9201,0.7010256563743982
9202,0.02825000423621704
9203,0.5740726602682515
9204,0.0018786925518425868
9205,0.5334723105474994
9206,0.6983959707929801
9207,0.03668819704857995
9208,0.27625878870541665
9209,0.5670463646309689
9210,0.009587826937169974
9211,0.6160952568954141
9212,0.6325571027522107
9213,0.39930772186081254
9214,0.350975237611203
9215,0.7406798077019134
9216,0.5718354494714475
9217,0.4064503173111559
9218,0.49586927586504803
9219,0.003049663543703285
9220,0.3340870378377081
9221,0.4849372464451185
9222,0.6443513306462334
9223,0.5397101198257845
9224,0.4032387267772376
9225,0.003054132129834186
9226,0.4629785712101616
9227,0.46918466141032344
9228,0.5746449450197151
9229,0.44616996236606654
9230,0.5239969872382713
9231,0.5916625516062073
9232,0.6601107645219915
9233,0.014691282431201658
9234,0.008501469854368282
9235,0.6063995061576924
9236,0.5320188467828618
9237,0.5682944872955442
9238,0.4480559423709646
9239,0.415090766173028
9240,0.43953789431128454
9241,0.20682609480851677
9242,0.6574691533825553
9243,0.6199422948283113
9244,0.4182413448481841
9245,0.01287820045364474
9246,0.5084028322325425
9247,0.5812346265464394
9248,0.636046063203794
9249,0.5095148325818797
9250,0.33951122201043993
9251,0.5161514548035591
9252,0.5581838802101502
9253,0.3892154858976299
9254,0.46585982198228504
9255,0.04399953324902284
9256,0.48792730023812725
9257,0.4665401115772745
9258,0.12957488987680021
9259,0.6776608771030319
9260,0.5600901409883381
9261,0.5971717370078308
9262,0.5867826159822487
9263,0.7108537357062785
9264,0.6810256187436086
9265,0.41686710413087924
9266,0.5137265820874921
9267,0.5026989317541501
9268,0.4662601059523608
9269,0.5818803416739738
9270,0.40742683394557555
9271,0.5622909652589767
9272,0.45064414875834125
9273,0.6740231676867698
9274,0.013491390434994144
9275,0.7108778855141922
9276,0.6263935445058877
9277,0.5627192635326176
9278,0.103692704186924
9279,0.6161068142748469
9280,0.494540780864008
9281,0.6874924163298273
9282,0.5178670009005213
9283,0.6414135070597212
9284,0.5260227307267402
9285,0.4732244837121127
9286,0.6038946382527746
9287,0.5215448924657021
9288,0.6169577288589293
9289,0.003972504713024683
9290,0.5830953139616631
9291,0.43936697506865574
9292,0.3869980553452572
9293,0.5375577789790706
9294,0.6570862053171522
9295,0.6669046870870077
9296,0.6771907690191479
9297,0.6250469401146994
9298,0.5915451599766994
9299,0.0038072594096169032
9300,0.5279457504240472
9301,0.6082637472262589
9302,0.05985407339023452
9303,0.6281147374083879
9304,0.39343437514692614
9305,0.43120050067784177
9306,0.5949541962447288
9307,0.38431492192354866
9308,0.6098436083784818
9309,0.6678130090546892
9310,0.5559926573059586
9311,0.40928841933582893
9312,0.02408565203567392
9313,0.5202136464283826
9314,0.02692175142420139
9315,0.6430564860933754
9316,0.002468383313546818
9317,0.6121290651116605
9318,0.6470610741648843
9319,0.3993119469303339
9320,0.002473941384763423
9321,0.40866166431947337
9322,0.54534510255389
9323,0.5313934740003269
9324,0.0011360003334220936
9325,0.5747024882306346
9326,0.5391704976080058
9327,0.5427529804993854
9328,0.45891849861103506
9329,0.04212739456390768
9330,0.747840183696358
9331,0.5945945527382368
9332,0.43884968628706467
9333,0.6567267392822197
9334,0.47460449157539486
9335,0.5007552258265993
9336,0.5003756594209285
9337,0.008442455447627784
9338,0.0042553264567082305
9339,0.557782878895149
9340,0.615735242015846
9341,0.4332729435916971
9342,0.003239697561973953
9343,0.461595993382542
9344,0.0012608529315540906
9345,0.4068894447583098
9346,0.3281367670705958
9347,0.6308325767939497
9348,0.5134977367669985
9349,0.04415352166025588
9350,0.6293404562295906
9351,0.5944456458189078
9352,0.5595206345799022
9353,0.5650724428523047
9354,0.0037993735523861316
9355,0.45897314691993185
9356,0.6202389832252311
9357,0.012506857439123942
9358,0.4631799003818762
9359,0.005435061845554534
9360,0.32076825584630875
9361,0.05317250919945704
9362,0.37047257120060195
9363,0.6155927455641821
9364,0.48408226648395214
9365,0.6053197894968969
9366,0.04039727040994412
9367,0.5886500522976311
9368,0.5200940135592406
9369,0.0026208044614827175
9370,0.5843606426707535
9371,0.005734939013509299
9372,0.5967165336752281
9373,0.4582557664665252
9374,0.6057822604102688
9375,0.002266960514005101
9376,0.011112092113250815
9377,0.5194911565052861
9378,0.4712206198739821
9379,0.5662635956533346
9380,0.6311726051855837
9381,0.4666933728038035
9382,0.4068692603468901
9383,0.518607247340098
9384,0.7258308538607328
9385,0.4345097611475176
9386,0.4609783073426392
9387,0.4141882514995513
9388,0.3912460606635837
9389,0.43167231533229655
9390,0.35725851960170973
9391,0.5375897659641324
9392,0.7123001596831993
9393,0.3630355453904106
9394,0.5952863059653497
9395,0.5849730293928763
9396,0.7486824247908535
9397,0.638129105025208
9398,0.6296960118333014
9399,0.20624965277609775
9400,0.3413273863774776
9401,0.6520917064304714
9402,0.08271614006870742
9403,0.5381904367945224
9404,0.48528713980024873
9405,0.5260493008890674
9406,0.09026175702673311
9407,0.5767666552276668
9408,0.387162579789163
9409,0.3295601025560443
9410,0.519399723212536
9411,0.535720857146307
9412,0.4942031809316496
9413,0.16135769366434627
9414,0.009427004813586937
9415,0.5069366580250676
9416,0.5651519343048734
9417,0.5078251327992689
9418,0.546605428897618
9419,0.6333966711005052
9420,0.0018481801918086571
9421,0.330634439124991
9422,0.6792369928332735
9423,0.006049630896469149
9424,0.5111838762358769
9425,0.6743711035504977
9426,0.45641972913110773
9427,0.5696685617823588
9428,0.22625336710196498
9429,0.6206599467425344
9430,0.6556201635991994
9431,0.40041299202497405
9432,0.5952205131363795
9433,0.42173280585813255
9434,0.0011708318978048693
9435,0.50467552173482
9436,0.5912495083809923
9437,0.6103143414846444
9438,0.09571640175121376
9439,0.5134603614840052
9440,0.617672088671487
9441,0.5163655614080689
9442,0.41991135064132856
9443,0.017800942668251385
9444,0.6335825204067751
9445,0.5263637912436822
9446,0.5035186148304501
9447,0.525377562324533
9448,0.5080426236714313
9449,0.6202777961272044
9450,0.3728325602422027
9451,0.027793984962498408
9452,0.5582959744953736
9453,0.4746879121680634
9454,0.4040166968715416
9455,0.6364385245220479
9456,0.6368541427318024
9457,0.6172925707543768
9458,0.5056181803235134
9459,0.4638895477276185
9460,0.6305655661255214
9461,0.5178386826223607
9462,0.7610371151486397
9463,0.43691507677038643
9464,0.5833594103244345
9465,0.5219495856742098
9466,0.3660533744917305
9467,0.018672771171089342
9468,0.02668967665987576
9469,0.44451812344438335
9470,0.5639509692032569
9471,0.835560513404815
9472,0.008316908674899315
9473,0.018276661339764577
9474,0.46283986552939194
9475,0.5907452481456893
9476,0.5603326724720781
9477,0.005504453441922186
9478,0.5633452767946368
9479,0.7192374938666883
9480,0.4502225177687751
9481,0.0018638753983114542
9482,0.57362582495394
9483,0.5912224883799531
9484,0.5517848770651238
9485,0.4414448646156768
9486,0.09654322957364547
9487,0.40856252561337825
9488,0.5992072599771694
9489,0.5153940747980039
9490,0.008491475826738037
9491,0.4609472559368476
9492,0.6560547912756121
9493,0.41958274164917386
9494,0.6492167135879605
9495,0.5905918324078996
9496,0.6439857826588906
9497,0.15417831641151125
9498,0.5478024410766308
9499,0.6957898400252006
9500,0.4455123417496275
9501,0.5661153153375229
9502,0.5294686723053834
9503,0.6074726704105184
9504,0.5925327493441589
9505,0.4638276154482027
9506,0.06695919561189279
9507,0.33174414102225647
9508,0.434020263838517
9509,0.717144050772266
9510,0.628944030549536
9511,0.006542161822942649
9512,0.6269398134077283
9513,0.574008823680144
9514,0.5802789810235867
9515,0.5343238778804448
9516,0.5986277606783095
9517,0.5192136523448319
9518,0.437245239868441
9519,0.4319239037289925
9520,0.6306813350579813
9521,0.4686871460856038
9522,0.2709724503851584
9523,0.36410302843479214
9524,0.5779812098152384
9525,0.5570690356064096
9526,0.3740646664651689
9527,0.6104336370654802
9528,0.10579680037831485
9529,0.42263621145690533
9530,0.6530552640872394
9531,0.45858845922632674
9532,0.47061566460737336
9533,0.0013749618506143646
9534,0.4393259404034753
9535,0.3556646467156188
9536,0.4640613712337579
9537,0.5614119180994588
9538,0.3934771125932751
9539,0.4064367222762916
9540,0.33888540234223163
9541,0.6167166325153461
9542,0.5545889321199895
9543,0.5159341387752405
9544,0.566598738512831
9545,0.31175341661685496
9546,0.012408462427375921
9547,0.05667817739970149
9548,0.001303959490080553
9549,0.0014071781943501005
9550,0.0032205636216874334
9551,0.018196691208574034
9552,0.012665202272480025
9553,0.4442246511173664
9554,0.5425320096236563
9555,0.5995825307074057
9556,0.5664702384122304
9557,0.4063144453745219
9558,0.22841275733362743
9559,0.0067558021721132455
9560,0.5503108148043463
9561,0.3192987721157694
9562,0.004419047346289617
9563,0.004606546871539496
9564,0.6186504606714465
9565,0.5232654755093565
9566,0.5917284899682327
9567,0.010123453473964927
9568,0.4630495835175259
9569,0.21653995857633657
9570,0.45948349564363156
9571,0.5996949426004407
9572,0.008561002280342622
9573,0.5032303977676715
9574,0.6104631746885933
9575,0.3740145483371424
9576,0.6699557518151698
9577,0.44679966520575465
9578,0.7236535830263167
9579,0.4951832110238592
9580,0.4522984496446816
9581,0.12206011421991503
9582,0.4159091041604769
9583,0.5914317480384006
9584,0.32706415405632927
9585,0.7458503644806547
9586,0.5488882385667885
9587,0.49688129187937
9588,0.6528470718993455
9589,0.48292813772529175
9590,0.003731751887226964
9591,0.5422504734853469
9592,0.25162837807549954
9593,0.5961244550366458
9594,0.4556673231237729
9595,0.11419757857353319
9596,0.06013521943941702
9597,0.1549645865393321
9598,0.354170191824168
9599,0.02694707391288964
9600,0.4312083364312499
9601,0.5166106130523636
9602,0.5873835824674563
9603,0.7469865644817152
9604,0.4623663447739814
9605,0.5770954596686487
9606,0.44323895265515234
9607,0.6606195832758842
9608,0.03765679257256571
9609,0.013051169137924368
9610,0.5368724959502873
9611,0.49854060292271796
9612,0.5737570355877994
9613,0.5434020491131497
9614,0.4692063789483304
9615,0.5345357572671823
9616,0.48222903206551293
9617,0.04363169754438778
9618,0.09298234754498802
9619,0.03984812654648995
9620,0.004710519063913843
9621,0.039936891035336264
9622,0.3507619340448225
9623,0.5997940486567336
9624,0.198303238530386
9625,0.04031342199394694
9626,0.39601586265254707
9627,0.45834024234904835
9628,0.7394742553594712
9629,0.5017596650925413
9630,0.46418987944459167
9631,0.2631194600692288
9632,0.002438463269439861
9633,0.5172995646046534
9634,0.6272543577468999
9635,0.2836582959912861
9636,0.09470164155355165
9637,0.40864535251168366
9638,0.21532552078101663
9639,0.36678611095860647
9640,0.41690424241020063
9641,0.3902182358519044
9642,0.6664316383907778
9643,0.48038221480221854
9644,0.002801905317387998
9645,0.06589063798603101
9646,0.3159257292202957
9647,0.026252671720135567
9648,0.4554490064635487
9649,0.0300360843837284
9650,0.20995515646211949
9651,0.6193819472071544
9652,0.04922745664730588
9653,0.003230524050888084
9654,0.036778919882937355
9655,0.4466263650190525
9656,0.49654715547604344
9657,0.003461485793043506
9658,0.0068676172743711295
9659,0.26447480039283455
9660,0.46817869945571355
9661,0.3560313203979061
9662,0.6670829401668321
9663,0.2569540123356352
9664,0.7214196838060244
9665,0.1253566885281714
9666,0.632685142203018
9667,0.688927815891881
9668,0.011146111299145889
9669,0.580469172811691
9670,0.5657024975361082
9671,0.4925018570565115
9672,0.37210737840715236
9673,0.6663234431765549
9674,0.012804088210489506
9675,0.008475034484309085
9676,0.09794190260206281
9677,0.4188882446950064
9678,0.5554265006209345
9679,0.5146752440587122
9680,0.30027507553157484
9681,0.5339846334538174
9682,0.5452479987352457
9683,0.5879181896103343
9684,0.3862420088207885
9685,0.3749921574104934
9686,0.0022287579996470575
9687,0.6878351901188904
9688,0.324754527726687
9689,0.42478351044480556
9690,0.4632844597595793
9691,0.4240068060296909
9692,0.6326478238957491
9693,0.5614406779197456
9694,0.3728711519138864
9695,0.4909749270150854
9696,0.3397985560760327
9697,0.0071702562665310055
9698,0.49866380120945186
9699,0.0344582275648212
9700,0.6658785858133516
9701,0.002957051538547084
9702,0.5385918517026818
9703,0.03110041588895518
9704,0.48303985163745355
9705,0.03204501922345249
9706,0.7121096116404055
9707,0.5816222942746496
9708,0.018544807136079422
9709,0.659757538532791
9710,0.6759704588191026
9711,0.40036067465003367
9712,0.6572146530477891
9713,0.44659736893625435
9714,0.7217154617479229
9715,0.04825120921376036
9716,0.620970766056713
9717,0.47891081129411484
9718,0.4724721912794938
9719,0.4918454433588594
9720,0.574704400160222
9721,0.5795465976824559
9722,0.21933762354317787
9723,0.3687328526657452
9724,0.7110762775312763
9725,0.4472076519654923
9726,0.014421481373372735
9727,0.400554656493348
9728,0.5494020311554979
9729,0.503032580921166
9730,0.5430026791999267
9731,0.3681122606384637
9732,0.4742365405608232
9733,0.45759601091830804
9734,0.475264697421071
9735,0.6665181723926599
9736,0.5527652884777303
9737,0.5154818520120834
9738,0.7297432840010563
9739,0.4827170382140693
9740,0.38235388458535524
9741,0.7395330907906774
9742,0.6287921528365872
9743,0.3384489570832926
9744,0.3740878623247106
9745,0.15688295715057565
9746,0.038043619536561435
9747,0.4307011386641877
9748,0.5189072236553087
9749,0.09529425666410463
9750,0.4933171923601658
9751,0.6691676458088884
9752,0.0526833185280281
9753,0.22690103853832577
9754,0.30507384493478573
9755,0.536697675738613
9756,0.6598595662689509
9757,0.6133771740824311
9758,0.6016697720509516
9759,0.3540072405533027
9760,0.630164642915587
9761,0.31861934641944123
9762,0.4933897237986139
9763,0.6956665177505232
9764,0.33073574474498946
9765,0.0926207747907204
9766,0.41460503539598326
9767,0.4513694335192193
9768,0.3640990955310279
9769,0.4804675456248284
9770,0.542157056927936
9771,0.5111106272706767
9772,0.6231801759474909
9773,0.6276003135656754
9774,0.5577223690231945
9775,0.5357955269140693
9776,0.46675806360393346
9777,0.44363802703089394
9778,0.4930616503628954
9779,0.6347175961051198
9780,0.06724904112267716
9781,0.459219759385631
9782,0.5290770387322632
9783,0.5964707153367264
9784,0.003293240679605347
9785,0.44356729658278726
9786,0.17010869955238128
9787,0.6030858626237006
9788,0.0012061125293969521
9789,0.6863950290905948
9790,0.09500238512912473
9791,0.41558112903655386
9792,0.4505476899817169
9793,0.4013004587005342
9794,0.47560846475210194
9795,0.6147881777588646
9796,0.5280100213339523
9797,0.6210572553392559
9798,0.5570160242554771
9799,0.4914695486426839
9800,0.49398569812676807
9801,0.5321087533202701
9802,0.46349299592875015
9803,0.5079822480675791
9804,0.6961531471766655
9805,0.6254324470756254
9806,0.4997184050658
9807,0.43169091729328235
9808,0.4291807497949338
9809,0.0067799666888539445
9810,0.546024382421227
9811,0.5427984201145233
9812,0.41007616383959833
9813,0.613410336718311
9814,0.39683422465261786
9815,0.5194815880992504
9816,0.4085134834259636
9817,0.4658569522126891
9818,0.4631319842716183
9819,0.5650689653692922
9820,0.613808662095684
9821,0.12553542925572414
9822,0.3523981245225749
9823,0.5321489329287152
9824,0.035783077256944185
9825,0.5039479827009952
9826,0.273348400818748
9827,0.0026729691583082804
9828,0.4775199388588779
9829,0.40193436148705475
9830,0.0028611857547853337
9831,0.4747727745315028
9832,0.5171324335832898
9833,0.0383222508420108
9834,0.07851499162122166
9835,0.47587787882948207
9836,0.4879844392620404
9837,0.5750722069032811
9838,0.3518995784451423
9839,0.534445566482597
9840,0.1704255974579285
9841,0.532420787911158
9842,0.5522526497258805
9843,0.5681550298749227
9844,0.47208522150610943
9845,0.45116646840234864
9846,0.6797873496979818
9847,0.5184132033537208
9848,0.4118438965197847
9849,0.15227469808752625
9850,0.43217312976802436
9851,0.6271238790079965
9852,0.6726595074411998
9853,0.00312431359978238
9854,0.3797926400219358
9855,0.0044447274135690495
9856,0.5046811100772608
9857,0.5968995695887022
9858,0.3301341356228602
9859,0.2117148207242031
9860,0.006032123006936008
9861,0.6699594847892409
9862,0.6045888865622415
9863,0.6110432747630682
9864,0.6239900140417008
9865,0.5280828271218652
9866,0.4961929131574023
9867,0.6204397012145704
9868,0.001544750647051285
9869,0.5281052875896529
9870,0.58103925599212
9871,0.0034989422344570142
9872,0.626774567977855
9873,0.48792960915420924
9874,0.5695035187051527
9875,0.6264693870646413
9876,0.19792999820330637
9877,0.44847179560600736
9878,0.5037534599550121
9879,0.46888004872564026
9880,0.16519371079419876
9881,0.10262800682477424
9882,0.06752862601738208
9883,0.4662542581710656
9884,0.0764701470237279
9885,0.43883444298132246
9886,0.3874965575019692
9887,0.6376247619020543
9888,0.001627251913832728
9889,0.5311145333897758
9890,0.6565189173836644
9891,0.46691563847548934
9892,0.4292634228680605
9893,0.45697453956044476
9894,0.42112044103716084
9895,0.42264723215056954
9896,0.05164162406707906
9897,0.006975554896256009
9898,0.250988916769996
9899,0.033882368709316824
9900,0.6013912716063285
9901,0.5707085010753641
9902,0.012112348965270803
9903,0.6217436017270475
9904,0.5942975869140866
9905,0.35477422648344437
9906,0.48497259040488105
9907,0.5698588581956285
9908,0.03151043792469932
9909,0.5496863601008204
9910,0.5123849272708703
9911,0.4848327434705242
9912,0.5515812479139675
9913,0.3501873535967046
9914,0.5766003797135166
9915,0.560353041419126
9916,0.5263328973465318
9917,0.45126301124561286
9918,0.5934980189620351
9919,0.594257791341902
9920,0.4897720402259128
9921,0.48373752069653286
9922,0.061010841977660046
9923,0.5112888662996347
9924,0.5771499382039796
9925,0.002780039414788882
9926,0.5900295300427787
9927,0.496793921624641
9928,0.572959376462516
9929,0.5084361348364502
9930,0.48490169860080656
9931,0.6647158996776765
9932,0.5988695256448704
9933,0.0016889491031980564
9934,0.5293495274937762
9935,0.5587139807144018
9936,0.4704760496295187
9937,0.3714126857461726
9938,0.3827255110070753
9939,0.39023503062235176
9940,0.5069096967072875
9941,0.6232392758676544
9942,0.5030955418031788
9943,0.5575275374488199
9944,0.5623611238832957
9945,0.17657198874190738
9946,0.37304762521653967
9947,0.5956074537049296
9948,0.006818309421949831
9949,0.6674286866518797
9950,0.4644903757692821
9951,0.7048428820556317
9952,0.5208271444437549
9953,0.5121590133493444
9954,0.12404185792974332
9955,0.02606424286783826
9956,0.5802911403141289
9957,0.3301898587977691
9958,0.43773559875384715
9959,0.5660094619194498
9960,0.5616457015062781
9961,0.4671214057166799
9962,0.422281896656192
9963,0.44332702109520217
9964,0.16753527442681726
9965,0.5525347251953121
9966,0.45721611617906976
9967,0.6109117164382105
9968,0.49918117828366815
